activity,subject,variable,average
STANDING,20,fBodyAccMeanFreqY,-0.16477067552328767
STANDING,20,fBodyAccMeanFreqZ,-0.010380172894520546
STANDING,20,fBodyAccMeanX,-0.9619327289041096
STANDING,20,fBodyAccMeanY,-0.8981942124657534
STANDING,20,fBodyAccMeanZ,-0.9299858247945205
STANDING,20,fBodyAccStdX,-0.9698061789041096
STANDING,20,fBodyAccStdY,-0.8725254094520548
STANDING,20,fBodyAccStdZ,-0.9109958602739726
STANDING,20,fBodyBodyAccJerkMagMean,-0.9400078971232877
STANDING,20,fBodyBodyAccJerkMagMeanFreq,-0.006134148619178083
STANDING,20,fBodyBodyAccJerkMagStd,-0.9360250330136987
STANDING,20,fBodyBodyGyroJerkMagMean,-0.9296000071232877
STANDING,20,fBodyBodyGyroJerkMagMeanFreq,-0.13375144054575341
STANDING,20,fBodyBodyGyroJerkMagStd,-0.927225720410959
STANDING,20,fBodyBodyGyroMagMean,-0.8794376747945205
STANDING,20,fBodyBodyGyroMagMeanFreq,-0.30541531854794524
STANDING,20,fBodyBodyGyroMagStd,-0.8491273471232876
STANDING,20,fBodyGyroMeanFreqX,-0.35819276269452055
STANDING,20,fBodyGyroMeanFreqY,-0.3600720921945206
STANDING,20,fBodyGyroMeanFreqZ,-0.23515061868219178
STANDING,20,fBodyGyroMeanX,-0.8810194247945206
STANDING,20,fBodyGyroMeanY,-0.9106491410958905
STANDING,20,fBodyGyroMeanZ,-0.9114099116438357
STANDING,20,fBodyGyroStdX,-0.8905257050684932
STANDING,20,fBodyGyroStdY,-0.9012374995890411
STANDING,20,fBodyGyroStdZ,-0.9148720143835617
STANDING,20,tBodyAccJerkMagMean,-0.9566248990410959
STANDING,20,tBodyAccJerkMagStd,-0.9384543723287672
STANDING,20,tBodyAccJerkMeanX,0.07635561593150685
STANDING,20,tBodyAccJerkMeanY,0.011693022163013699
STANDING,20,tBodyAccJerkMeanZ,-0.006136819374876712
STANDING,20,tBodyAccJerkStdX,-0.9595283321917808
STANDING,20,tBodyAccJerkStdY,-0.9356056509589041
STANDING,20,tBodyAccJerkStdZ,-0.9589363109589041
STANDING,20,tBodyAccMagMean,-0.9224068573972602
STANDING,20,tBodyAccMagStd,-0.9106720947945206
STANDING,20,tBodyAccMeanX,0.27807690465753426
STANDING,20,tBodyAccMeanY,-0.018069504916164384
STANDING,20,tBodyAccMeanZ,-0.10040275993150685
STANDING,20,tBodyAccStdX,-0.9672099612328767
STANDING,20,tBodyAccStdY,-0.8754104110958905
STANDING,20,tBodyAccStdZ,-0.9131424816438356
STANDING,20,tBodyGyroJerkMagMean,-0.9479365010958904
STANDING,20,tBodyGyroJerkMagStd,-0.9263287883561644
STANDING,20,tBodyGyroJerkMeanX,-0.1020491326849315
STANDING,20,tBodyGyroJerkMeanY,-0.04321523975068493
STANDING,20,tBodyGyroJerkMeanZ,-0.05181522473972603
STANDING,20,tBodyGyroJerkStdX,-0.9216442398630137
STANDING,20,tBodyGyroJerkStdY,-0.9476330706849315
STANDING,20,tBodyGyroJerkStdZ,-0.9486698547945206
STANDING,20,tBodyGyroMagMean,-0.883675028630137
STANDING,20,tBodyGyroMagStd,-0.8436834102739726
STANDING,20,tBodyGyroMeanX,-0.02413350495739726
STANDING,20,tBodyGyroMeanY,-0.06983089236178082
STANDING,20,tBodyGyroMeanZ,0.0773671448739726
STANDING,20,tBodyGyroStdX,-0.886749172739726
STANDING,20,tBodyGyroStdY,-0.9039139406849315
STANDING,20,tBodyGyroStdZ,-0.9073433246575342
STANDING,20,tGravityAccMagMean,-0.9224068573972602
STANDING,20,tGravityAccMagStd,-0.9106720947945206
STANDING,20,tGravityAccMeanX,0.9112317524657534
STANDING,20,tGravityAccMeanY,-0.30593871671232875
STANDING,20,tGravityAccMeanZ,0.07086552860232877
STANDING,20,tGravityAccStdX,-0.9819169420547945
STANDING,20,tGravityAccStdY,-0.957462721369863
STANDING,20,tGravityAccStdZ,-0.9424373256164383
STANDING,21,fBodyAccJerkMeanFreqX,0.15607244851123594
STANDING,21,fBodyAccJerkMeanFreqY,-0.11577347441235955
STANDING,21,fBodyAccJerkMeanFreqZ,-0.049404859374157305
STANDING,21,fBodyAccJerkMeanX,-0.9768030106741573
STANDING,21,fBodyAccJerkMeanY,-0.964503015505618
STANDING,21,fBodyAccJerkMeanZ,-0.9747806453932584
STANDING,21,fBodyAccJerkStdX,-0.9795304853932584
STANDING,21,fBodyAccJerkStdY,-0.9660240759550561
STANDING,21,fBodyAccJerkStdZ,-0.9797233396629214
STANDING,21,fBodyAccMagMean,-0.9622913341573034
STANDING,21,fBodyAccMagMeanFreq,0.09476664588988765
STANDING,21,fBodyAccMagStd,-0.9600418443820224
STANDING,21,fBodyAccMeanFreqX,-0.0850076160265618
STANDING,21,fBodyAccMeanFreqY,0.0366345350988764
STANDING,21,fBodyAccMeanFreqZ,0.02921190552134832
STANDING,21,fBodyAccMeanX,-0.9783276861797753
STANDING,21,fBodyAccMeanY,-0.949694904269663
STANDING,21,fBodyAccMeanZ,-0.9602741421348314
STANDING,21,fBodyAccStdX,-0.9828928366292135
STANDING,21,fBodyAccStdY,-0.9435451575280899
STANDING,21,fBodyAccStdZ,-0.9424589083146068
STANDING,21,fBodyBodyAccJerkMagMean,-0.9706342964044944
STANDING,21,fBodyBodyAccJerkMagMeanFreq,0.2919463717638202
STANDING,21,fBodyBodyAccJerkMagStd,-0.9719261174157303
STANDING,21,fBodyBodyGyroJerkMagMean,-0.9761267606741573
STANDING,21,fBodyBodyGyroJerkMagMeanFreq,0.14997923151011236
STANDING,21,fBodyBodyGyroJerkMagStd,-0.9777066195505618
STANDING,21,fBodyBodyGyroMagMean,-0.9567230223595505
STANDING,21,fBodyBodyGyroMagMeanFreq,-0.1419923468741573
STANDING,21,fBodyBodyGyroMagStd,-0.9477631729213483
STANDING,21,fBodyGyroMeanFreqX,-0.1879745677741573
STANDING,21,fBodyGyroMeanFreqY,-0.24881128319674156
STANDING,21,fBodyGyroMeanFreqZ,-0.07964306819101123
STANDING,21,fBodyGyroMeanX,-0.9569899642696629
STANDING,21,fBodyGyroMeanY,-0.9600825911235955
STANDING,21,fBodyGyroMeanZ,-0.9594325623595505
STANDING,21,fBodyGyroStdX,-0.9645303158426967
STANDING,21,fBodyGyroStdY,-0.9540809137078652
STANDING,21,fBodyGyroStdZ,-0.9631245721348315
STANDING,21,tBodyAccJerkMagMean,-0.9747651619101123
STANDING,21,tBodyAccJerkMagStd,-0.9716065149438202
STANDING,21,tBodyAccJerkMeanX,0.07545438587640449
STANDING,21,tBodyAccJerkMeanY,0.010062117127022471
STANDING,21,tBodyAccJerkMeanZ,-0.003320936738651685
STANDING,21,tBodyAccJerkStdX,-0.9770633501123596
STANDING,21,tBodyAccJerkStdY,-0.9639214582022472
STANDING,21,tBodyAccJerkStdZ,-0.9779156771910112
STANDING,21,tBodyAccMagMean,-0.9587742980898877
STANDING,21,tBodyAccMagStd,-0.9569198982022472
STANDING,21,tBodyAccMeanX,0.27695224258426965
STANDING,21,tBodyAccMeanY,-0.016708473020561797
STANDING,21,tBodyAccMeanZ,-0.11041785580898876
STANDING,21,tBodyAccStdX,-0.9814199611235955
STANDING,21,tBodyAccStdY,-0.9436016253932584
STANDING,21,tBodyAccStdZ,-0.9461234070786517
STANDING,21,tBodyGyroJerkMagMean,-0.9768570841573033
STANDING,21,tBodyGyroJerkMagStd,-0.976153687752809
STANDING,21,tBodyGyroJerkMeanX,-0.10319979637078652
STANDING,21,tBodyGyroJerkMeanY,-0.040430075651685396
STANDING,21,tBodyGyroJerkMeanZ,-0.053821174023483145
STANDING,21,tBodyGyroJerkStdX,-0.9718664946067416
STANDING,21,tBodyGyroJerkStdY,-0.9768158940449438
STANDING,21,tBodyGyroJerkStdZ,-0.9754272593258427
STANDING,21,tBodyGyroMagMean,-0.9498371517977529
STANDING,21,tBodyGyroMagStd,-0.9456144017977528
STANDING,21,tBodyGyroMeanX,-0.019173189635955056
STANDING,21,tBodyGyroMeanY,-0.07381158654078651
STANDING,21,tBodyGyroMeanZ,0.08648632653932584
STANDING,21,tBodyGyroStdX,-0.9625145260674157
STANDING,21,tBodyGyroStdY,-0.9559791926966292
STANDING,21,tBodyGyroStdZ,-0.9593270220224719
STANDING,21,tGravityAccMagMean,-0.9587742980898877
STANDING,21,tGravityAccMagStd,-0.9569198982022472
STANDING,21,tGravityAccMeanX,0.8812133419101124
STANDING,21,tGravityAccMeanY,-0.3461555588764045
STANDING,21,tGravityAccMeanZ,-0.2076856897752809
STANDING,21,tGravityAccStdX,-0.9829066688764045
STANDING,21,tGravityAccStdY,-0.9776814159550562
STANDING,21,tGravityAccStdZ,-0.958590002247191
STANDING,22,fBodyAccJerkMeanFreqX,0.22710320614285714
STANDING,22,fBodyAccJerkMeanFreqY,-0.24321129098412697
STANDING,22,fBodyAccJerkMeanFreqZ,-0.026615129553968254
STANDING,22,fBodyAccJerkMeanX,-0.9749692147619048
STANDING,22,fBodyAccJerkMeanY,-0.9521414541269841
STANDING,22,fBodyAccJerkMeanZ,-0.977567430952381
STANDING,22,fBodyAccJerkStdX,-0.978773000952381
STANDING,22,fBodyAccJerkStdY,-0.9561699642857143
STANDING,22,fBodyAccJerkStdZ,-0.9843052382539682
STANDING,22,fBodyAccMagMean,-0.949044483015873
STANDING,22,fBodyAccMagMeanFreq,-0.07293595418253969
STANDING,22,fBodyAccMagStd,-0.9437391352380953
STANDING,22,fBodyAccMeanFreqX,0.006723359725396826
STANDING,22,fBodyAccMeanFreqY,-0.12238799860428572
STANDING,22,fBodyAccMeanFreqZ,-0.042779376401587306
STANDING,22,fBodyAccMeanX,-0.9803739092063493
STANDING,22,fBodyAccMeanY,-0.9291613876190477
STANDING,22,fBodyAccMeanZ,-0.9571017941269842
STANDING,22,fBodyAccStdX,-0.987400306031746
STANDING,22,fBodyAccStdY,-0.9236575584126984
STANDING,22,fBodyAccStdZ,-0.9384098849206349
STANDING,22,fBodyBodyAccJerkMagMean,-0.959743877936508
STANDING,22,fBodyBodyAccJerkMagMeanFreq,0.10697024286349206
STANDING,22,fBodyBodyAccJerkMagStd,-0.9566539596825396
STANDING,22,fBodyBodyGyroJerkMagMean,-0.9683777982539683
STANDING,22,fBodyBodyGyroJerkMagMeanFreq,-0.1829235965777778
STANDING,22,fBodyBodyGyroJerkMagStd,-0.9653447266666667
STANDING,22,fBodyBodyGyroMagMean,-0.9320652707936508
STANDING,22,fBodyBodyGyroMagMeanFreq,-0.3828185294126984
STANDING,22,fBodyBodyGyroMagStd,-0.9002224112698413
STANDING,22,fBodyGyroMeanFreqX,-0.3912329799047619
STANDING,22,fBodyGyroMeanFreqY,-0.37446004725396825
STANDING,22,fBodyGyroMeanFreqZ,-0.1771965795984127
STANDING,22,fBodyGyroMeanX,-0.9170180985714286
STANDING,22,fBodyGyroMeanY,-0.9706824403174603
STANDING,22,fBodyGyroMeanZ,-0.9623277652380953
STANDING,22,fBodyGyroStdX,-0.9198517823809523
STANDING,22,fBodyGyroStdY,-0.9621727366666667
STANDING,22,fBodyGyroStdZ,-0.9636527788888889
STANDING,22,tBodyAccJerkMagMean,-0.9758760065079365
STANDING,22,tBodyAccJerkMagStd,-0.9588250953968254
STANDING,22,tBodyAccJerkMeanX,0.07523228917460317
STANDING,22,tBodyAccJerkMeanY,0.010728696417301587
STANDING,22,tBodyAccJerkMeanZ,-0.006262916538571428
STANDING,22,tBodyAccJerkStdX,-0.9756390806349207
STANDING,22,tBodyAccJerkStdY,-0.952303493968254
STANDING,22,tBodyAccJerkStdZ,-0.9814780649206349
STANDING,22,tBodyAccMagMean,-0.9548076612698413
STANDING,22,tBodyAccMagStd,-0.9398663150793651
STANDING,22,tBodyAccMeanX,0.2790538615873016
STANDING,22,tBodyAccMeanY,-0.01585632074968254
STANDING,22,tBodyAccMeanZ,-0.10496742382063493
STANDING,22,tBodyAccStdX,-0.9850005271428571
STANDING,22,tBodyAccStdY,-0.9226932884126984
STANDING,22,tBodyAccStdZ,-0.9422016552380953
STANDING,22,tBodyGyroJerkMagMean,-0.9786035292063492
STANDING,22,tBodyGyroJerkMagStd,-0.9660861484126985
STANDING,22,tBodyGyroJerkMeanX,-0.09750134723809524
STANDING,22,tBodyGyroJerkMeanY,-0.04209987334444445
STANDING,22,tBodyGyroJerkMeanZ,-0.051317924555555554
STANDING,22,tBodyGyroJerkStdX,-0.9497160287301587
STANDING,22,tBodyGyroJerkStdY,-0.9849001342857143
STANDING,22,tBodyGyroJerkStdZ,-0.9797535723809524
STANDING,22,tBodyGyroMagMean,-0.9316243039682539
STANDING,22,tBodyGyroMagStd,-0.9007765555555556
STANDING,22,tBodyGyroMeanX,-0.02752017621269841
STANDING,22,tBodyGyroMeanY,-0.06900676882698413
STANDING,22,tBodyGyroMeanZ,0.07334665631746032
STANDING,22,tBodyGyroStdX,-0.9178370433333334
STANDING,22,tBodyGyroStdY,-0.9647146728571429
STANDING,22,tBodyGyroStdZ,-0.9605825103174603
STANDING,22,tGravityAccMagMean,-0.9548076612698413
STANDING,22,tGravityAccMagStd,-0.9398663150793651
STANDING,22,tGravityAccMeanX,0.9540642976190477
STANDING,22,tGravityAccMeanY,-0.22641877365079366
STANDING,22,tGravityAccMeanZ,0.03238249777142857
STANDING,22,tGravityAccStdX,-0.9928272982539682
STANDING,22,tGravityAccStdY,-0.9710807428571429
STANDING,22,tGravityAccStdZ,-0.9588902015873015
STANDING,23,fBodyAccJerkMeanFreqX,0.2011799074632353
STANDING,23,fBodyAccJerkMeanFreqY,-0.0878295931260294
STANDING,23,fBodyAccJerkMeanFreqZ,-0.09882832435588236
STANDING,23,fBodyAccJerkMeanX,-0.9832832520588235
STANDING,23,fBodyAccJerkMeanY,-0.9751765616176471
STANDING,23,fBodyAccJerkMeanZ,-0.9696102297058824
STANDING,23,fBodyAccJerkStdX,-0.9845316422058824
STANDING,23,fBodyAccJerkStdY,-0.9771579977941176
STANDING,23,fBodyAccJerkStdZ,-0.976241315882353
STANDING,23,fBodyAccMagMean,-0.9579861770588235
STANDING,23,fBodyAccMagMeanFreq,0.061188989061764704
STANDING,23,fBodyAccMagStd,-0.9552913564705883
STANDING,23,fBodyAccMeanFreqX,-0.004281565141176473
STANDING,23,fBodyAccMeanFreqY,0.00252026687779412
STANDING,23,fBodyAccMeanFreqZ,-0.002251952622205883
STANDING,23,fBodyAccMeanX,-0.9836271970588235
STANDING,23,fBodyAccMeanY,-0.9628318252941177
STANDING,23,fBodyAccMeanZ,-0.9451705688235295
STANDING,23,fBodyAccStdX,-0.9863333855882352
STANDING,23,fBodyAccStdY,-0.9580424111764706
STANDING,23,fBodyAccStdZ,-0.9261100991176471
STANDING,23,fBodyBodyAccJerkMagMean,-0.9737981557352942
STANDING,23,fBodyBodyAccJerkMagMeanFreq,0.2616557995264706
STANDING,23,fBodyBodyAccJerkMagStd,-0.9750536875
STANDING,23,fBodyBodyGyroJerkMagMean,-0.9725988108823529
STANDING,23,fBodyBodyGyroJerkMagMeanFreq,0.12837623798529413
STANDING,23,fBodyBodyGyroJerkMagStd,-0.9738496914705882
STANDING,23,fBodyBodyGyroMagMean,-0.9445838297058824
STANDING,23,fBodyBodyGyroMagMeanFreq,-0.12199962002941177
STANDING,23,fBodyBodyGyroMagStd,-0.9248054214705882
STANDING,23,fBodyGyroMeanFreqX,-0.2915959248926471
STANDING,23,fBodyGyroMeanFreqY,-0.1978349864617647
STANDING,23,fBodyGyroMeanFreqZ,-0.16398697279705882
STANDING,23,fBodyGyroMeanX,-0.9475104363235294
STANDING,23,fBodyGyroMeanY,-0.9527811645588236
STANDING,23,fBodyGyroMeanZ,-0.967939565
STANDING,23,fBodyGyroStdX,-0.9416985155882353
STANDING,23,fBodyGyroStdY,-0.9458711860294118
STANDING,23,fBodyGyroStdZ,-0.9642499225
STANDING,23,tBodyAccJerkMagMean,-0.9786714854411764
STANDING,23,tBodyAccJerkMagStd,-0.9748115282352942
STANDING,23,tBodyAccJerkMeanX,0.07502064786764706
STANDING,23,tBodyAccJerkMeanY,0.01058615179367647
STANDING,23,tBodyAccJerkMeanZ,-0.005292609113705883
STANDING,23,tBodyAccJerkStdX,-0.9831419589705882
STANDING,23,tBodyAccJerkStdY,-0.9752199836764706
STANDING,23,tBodyAccJerkStdZ,-0.9735952154411764
STANDING,23,tBodyAccMagMean,-0.9572122670588236
STANDING,23,tBodyAccMagStd,-0.9516698575
STANDING,23,tBodyAccMeanX,0.2778993232352941
STANDING,23,tBodyAccMeanY,-0.017747554786764704
STANDING,23,tBodyAccMeanZ,-0.1105970177575
STANDING,23,tBodyAccStdX,-0.9854215195588235
STANDING,23,tBodyAccStdY,-0.9584444925
STANDING,23,tBodyAccStdZ,-0.9294097451470588
STANDING,23,tBodyGyroJerkMagMean,-0.9763992525
STANDING,23,tBodyGyroJerkMagStd,-0.9723873652941176
STANDING,23,tBodyGyroJerkMeanX,-0.09814810504411765
STANDING,23,tBodyGyroJerkMeanY,-0.04167741657352941
STANDING,23,tBodyGyroJerkMeanZ,-0.05482262778676471
STANDING,23,tBodyGyroJerkStdX,-0.9727707020588235
STANDING,23,tBodyGyroJerkStdY,-0.9725095232352942
STANDING,23,tBodyGyroJerkStdZ,-0.9846545164705882
STANDING,23,tBodyGyroMagMean,-0.938430293382353
STANDING,23,tBodyGyroMagStd,-0.9237965655882353
STANDING,23,tBodyGyroMeanX,-0.03273977451338235
STANDING,23,tBodyGyroMeanY,-0.06522647932132353
STANDING,23,tBodyGyroMeanZ,0.0816888999117647
STANDING,23,tBodyGyroStdX,-0.9420112402941176
STANDING,23,tBodyGyroStdY,-0.948074760882353
STANDING,23,tBodyGyroStdZ,-0.9623896894117647
STANDING,23,tGravityAccMagMean,-0.9572122670588236
STANDING,23,tGravityAccMagStd,-0.9516698575
STANDING,23,tGravityAccMeanX,0.9198571258823529
STANDING,23,tGravityAccMeanY,-0.11740135969705882
STANDING,23,tGravityAccMeanZ,-0.2236311809067647
STANDING,23,tGravityAccStdX,-0.984610385
STANDING,23,tGravityAccStdY,-0.9848186488235294
STANDING,23,tGravityAccStdZ,-0.9471997344117647
STANDING,24,fBodyAccJerkMeanFreqX,0.20708844360144926
STANDING,24,fBodyAccJerkMeanFreqY,-0.1319478040721739
STANDING,24,fBodyAccJerkMeanFreqZ,0.08147737498405798
STANDING,24,fBodyAccJerkMeanX,-0.9811616405797101
STANDING,24,fBodyAccJerkMeanY,-0.9677205924637681
STANDING,24,fBodyAccJerkMeanZ,-0.9741704684057971
STANDING,24,fBodyAccJerkStdX,-0.9817216910144928
STANDING,24,fBodyAccJerkStdY,-0.9702281842028986
STANDING,24,fBodyAccJerkStdZ,-0.9799367408695652
STANDING,24,fBodyAccMagMean,-0.9600660881159421
STANDING,24,fBodyAccMagMeanFreq,-0.04999863786956522
STANDING,24,fBodyAccMagStd,-0.9495225563768116
STANDING,24,fBodyAccMeanFreqX,0.10532073668115942
STANDING,24,fBodyAccMeanFreqY,-0.09313574139275362
STANDING,24,fBodyAccMeanFreqZ,0.0014607279420289852
STANDING,24,fBodyAccMeanX,-0.9841836336231884
STANDING,24,fBodyAccMeanY,-0.9489701584057971
STANDING,24,fBodyAccMeanZ,-0.9538175992753624
STANDING,24,fBodyAccStdX,-0.9888518534782609
STANDING,24,fBodyAccStdY,-0.9344547913043478
STANDING,24,fBodyAccStdZ,-0.9238024676811595
STANDING,24,fBodyBodyAccJerkMagMean,-0.9722513552173913
STANDING,24,fBodyBodyAccJerkMagMeanFreq,0.2932915526637681
STANDING,24,fBodyBodyAccJerkMagStd,-0.9731955095652174
STANDING,24,fBodyBodyGyroJerkMagMean,-0.9811192378260869
STANDING,24,fBodyBodyGyroJerkMagMeanFreq,0.14486905092753624
STANDING,24,fBodyBodyGyroJerkMagStd,-0.9797551
STANDING,24,fBodyBodyGyroMagMean,-0.9639223142028985
STANDING,24,fBodyBodyGyroMagMeanFreq,-0.2215368773768116
STANDING,24,fBodyBodyGyroMagStd,-0.9544071769565218
STANDING,24,fBodyGyroMeanFreqX,-0.28955343759565216
STANDING,24,fBodyGyroMeanFreqY,-0.12902696413913042
STANDING,24,fBodyGyroMeanFreqZ,-0.06506134440289855
STANDING,24,fBodyGyroMeanX,-0.9585401872463768
STANDING,24,fBodyGyroMeanY,-0.970426493768116
STANDING,24,fBodyGyroMeanZ,-0.9701333884057971
STANDING,24,fBodyGyroStdX,-0.9618856952173913
STANDING,24,fBodyGyroStdY,-0.9657980555072464
STANDING,24,fBodyGyroStdZ,-0.9726886521739131
STANDING,24,tBodyAccJerkMagMean,-0.9776209539130435
STANDING,24,tBodyAccJerkMagStd,-0.9731083430434783
STANDING,24,tBodyAccJerkMeanX,0.07461774165217391
STANDING,24,tBodyAccJerkMeanY,0.010983968910144928
STANDING,24,tBodyAccJerkMeanZ,-0.003587749049130435
STANDING,24,tBodyAccJerkStdX,-0.9805738368115942
STANDING,24,tBodyAccJerkStdY,-0.9677456386956522
STANDING,24,tBodyAccJerkStdZ,-0.9777163549275363
STANDING,24,tBodyAccMagMean,-0.9500610176811595
STANDING,24,tBodyAccMagStd,-0.9479010117391304
STANDING,24,tBodyAccMeanX,0.28034888391304347
STANDING,24,tBodyAccMeanY,-0.01447853403489855
STANDING,24,tBodyAccMeanZ,-0.10822255385507247
STANDING,24,tBodyAccStdX,-0.9872558711594203
STANDING,24,tBodyAccStdY,-0.9368719743478261
STANDING,24,tBodyAccStdZ,-0.9302835301449276
STANDING,24,tBodyGyroJerkMagMean,-0.9823872689855072
STANDING,24,tBodyGyroJerkMagStd,-0.9799957186956522
STANDING,24,tBodyGyroJerkMeanX,-0.09919477198550725
STANDING,24,tBodyGyroJerkMeanY,-0.0431738608
STANDING,24,tBodyGyroJerkMeanZ,-0.05171803795652174
STANDING,24,tBodyGyroJerkStdX,-0.9758568091304348
STANDING,24,tBodyGyroJerkStdY,-0.9819835720289855
STANDING,24,tBodyGyroJerkStdZ,-0.9832768834782608
STANDING,24,tBodyGyroMagMean,-0.954518594057971
STANDING,24,tBodyGyroMagStd,-0.9531047788405798
STANDING,24,tBodyGyroMeanX,-0.02786115114347826
STANDING,24,tBodyGyroMeanY,-0.06925466744927536
STANDING,24,tBodyGyroMeanZ,0.07712461494202899
STANDING,24,tBodyGyroStdX,-0.9607386602898551
STANDING,24,tBodyGyroStdY,-0.9672985186956522
STANDING,24,tBodyGyroStdZ,-0.969958678115942
STANDING,24,tGravityAccMagMean,-0.9500610176811595
STANDING,24,tGravityAccMagStd,-0.9479010117391304
STANDING,24,tGravityAccMeanX,0.96644228
STANDING,24,tGravityAccMeanY,-0.145201300942029
STANDING,24,tGravityAccMeanZ,-0.05305854035362319
STANDING,24,tGravityAccStdX,-0.992197591884058
STANDING,24,tGravityAccStdY,-0.9681553886956522
STANDING,24,tGravityAccStdZ,-0.9461849494202899
STANDING,25,fBodyAccJerkMeanFreqX,0.18639551103243243
STANDING,25,fBodyAccJerkMeanFreqY,-0.10816638885878378
STANDING,25,fBodyAccJerkMeanFreqZ,0.08680788901756757
STANDING,25,fBodyAccJerkMeanX,-0.9884046548648648
STANDING,25,fBodyAccJerkMeanY,-0.9725544529729729
STANDING,25,fBodyAccJerkMeanZ,-0.9848322512162162
STANDING,25,fBodyAccJerkStdX,-0.9893398908108109
STANDING,25,fBodyAccJerkStdY,-0.9740295035135135
STANDING,25,fBodyAccJerkStdZ,-0.9878980483783784
STANDING,25,fBodyAccMagMean,-0.9723553932432433
STANDING,25,fBodyAccMagMeanFreq,0.15395987455108107
STANDING,25,fBodyAccMagStd,-0.9702036604054054
STANDING,25,fBodyAccMeanFreqX,0.03435282285
STANDING,25,fBodyAccMeanFreqY,9.277035000000003e-4
STANDING,25,fBodyAccMeanFreqZ,0.19538768303797296
STANDING,25,fBodyAccMeanX,-0.9900932028378379
STANDING,25,fBodyAccMeanY,-0.95984618905405406
STANDING,25,fBodyAccMeanZ,-0.9740512312162162
STANDING,25,fBodyAccStdX,-0.9928517432432432
STANDING,25,fBodyAccStdY,-0.95417933
STANDING,25,fBodyAccStdZ,-0.9621237397297298
STANDING,25,fBodyBodyAccJerkMagMean,-0.9822941708108108
STANDING,25,fBodyBodyAccJerkMagMeanFreq,0.30844750031486484
STANDING,25,fBodyBodyAccJerkMagStd,-0.982083315
STANDING,25,fBodyBodyGyroJerkMagMean,-0.9840178302702702
STANDING,25,fBodyBodyGyroJerkMagMeanFreq,0.08116061814864865
STANDING,25,fBodyBodyGyroJerkMagStd,-0.983098935945946
STANDING,25,fBodyBodyGyroMagMean,-0.9689724995945946
STANDING,25,fBodyBodyGyroMagMeanFreq,-0.16938348227864866
STANDING,25,fBodyBodyGyroMagStd,-0.9610903968918919
STANDING,25,fBodyGyroMeanFreqX,-0.18580265036216218
STANDING,25,fBodyGyroMeanFreqY,-0.22493399724864865
STANDING,25,fBodyGyroMeanFreqZ,-0.06993447128648649
STANDING,25,fBodyGyroMeanX,-0.9680785252702703
STANDING,25,fBodyGyroMeanY,-0.9783998852702702
STANDING,25,fBodyGyroMeanZ,-0.9704568625675676
STANDING,25,fBodyGyroStdX,-0.97266417
STANDING,25,fBodyGyroStdY,-0.9759606660810811
STANDING,25,fBodyGyroStdZ,-0.9749820881081082
STANDING,25,tBodyAccJerkMagMean,-0.9846470712162162
STANDING,25,tBodyAccJerkMagStd,-0.9826370809459459
STANDING,25,tBodyAccJerkMeanX,0.07523372956756756
STANDING,25,tBodyAccJerkMeanY,0.006632139767297297
STANDING,25,tBodyAccJerkMeanZ,-0.006228087914337838
STANDING,25,tBodyAccJerkStdX,-0.9883126583783783
STANDING,25,tBodyAccJerkStdY,-0.9722724105405406
STANDING,25,tBodyAccJerkStdZ,-0.9870626851351352
STANDING,25,tBodyAccMagMean,-0.9726635921621621
STANDING,25,tBodyAccMagStd,-0.9680756293243243
STANDING,25,tBodyAccMeanX,0.27801370162162165
STANDING,25,tBodyAccMeanY,-0.01635697302743243
STANDING,25,tBodyAccMeanZ,-0.1073529575945946
STANDING,25,tBodyAccStdX,-0.9919701267567568
STANDING,25,tBodyAccStdY,-0.954569225945946
STANDING,25,tBodyAccStdZ,-0.9646426881081082
STANDING,25,tBodyGyroJerkMagMean,-0.9850919912162163
STANDING,25,tBodyGyroJerkMagStd,-0.9832308095945946
STANDING,25,tBodyGyroJerkMeanX,-0.10047369775675676
STANDING,25,tBodyGyroJerkMeanY,-0.041829463214864866
STANDING,25,tBodyGyroJerkMeanZ,-0.05569790555405405
STANDING,25,tBodyGyroJerkStdX,-0.9779096939189189
STANDING,25,tBodyGyroJerkStdY,-0.98724214
STANDING,25,tBodyGyroJerkStdZ,-0.9807222944594595
STANDING,25,tBodyGyroMagMean,-0.9670774428378378
STANDING,25,tBodyGyroMagStd,-0.9598842743243243
